,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.2919243574142456,0.10762441158294678,-0.6777381300926208,0.9999827146530151,0.29423192143440247,0.09443482756614685,-0.6098633408546448,0.9999542236328125,0.3007929027080536,0.09471023082733154,-0.6098792552947998,0.999954104423523,0.30782848596572876,0.09498870372772217,-0.6099944114685059,0.999944806098938,0.27149754762649536,0.09479483962059021,-0.6291272044181824,0.9999475479125977,0.2593916058540344,0.0956227108836174,-0.629150927066803,0.9999496936798096,0.2471909373998642,0.09692808985710144,-0.6290908455848694,0.9999361038208008,0.3097788393497467,0.10376041382551193,-0.2601586878299713,0.9999301433563232,0.21867436170578003,0.1088583767414093,-0.3548654019832611,0.9999188184738159,0.30455851554870605,0.1272302269935608,-0.5517677068710327,0.9999699592590332,0.276132732629776,0.12805607914924622,-0.5784649848937988,0.9999630451202393,0.3999049663543701,0.1940847486257553,-0.03404923900961876,0.9999746084213257,0.14866189658641815,0.2012905776500702,-0.2003873884677887,0.9991877675056458,0.5401341915130615,0.25523877143859863,0.006081216037273407,0.9958985447883606,0.047079652547836304,0.2753133177757263,-0.546185314655304,0.9782836437225342,0.6867595911026001,0.22326582670211792,-0.342351496219635,0.9984731078147888,0.02473609149456024,0.22444656491279602,-1.2100352048873901,0.9752378463745117,0.7386582493782043,0.22044621407985687,-0.4081275463104248,0.995057225227356,0.03613823652267456,0.2135796844959259,-1.3284037113189697,0.9419227838516235,0.730518102645874,0.20963764190673828,-0.4786084294319153,0.9958618879318237,0.04387533664703369,0.20720277726650238,-1.3414580821990967,0.9425660371780396,0.7109139561653137,0.2100231796503067,-0.38243749737739563,0.99491286277771,0.04577566683292389,0.2103421837091446,-1.2337979078292847,0.933914840221405,0.3591039776802063,0.3999713957309723,0.05623960122466087,0.9994720816612244,0.21860533952713013,0.4027183949947357,-0.0565301738679409,0.9989073276519775,0.37131839990615845,0.5596150755882263,-0.03177995979785919,0.9926304817199707,0.2340506762266159,0.5618526935577393,-0.1358080804347992,0.9855954647064209,0.32378560304641724,0.6907640099525452,0.5948207378387451,0.9857349991798401,0.15839964151382446,0.6839820742607117,0.46960145235061646,0.9698647856712341,0.3071029484272003,0.6969985365867615,0.6345992684364319,0.7992105484008789,0.1561378687620163,0.6912152767181396,0.5131630897521973,0.6910110712051392,0.31297367811203003,0.7604211568832397,0.2858402729034424,0.9728198647499084,0.1726492941379547,0.7599976062774658,0.1675022393465042,0.9626610279083252
1,0.29213395714759827,0.10436414927244186,-0.6046113967895508,0.9999831914901733,0.2964087128639221,0.09180168807506561,-0.5347810387611389,0.9999555349349976,0.30371028184890747,0.09208100289106369,-0.534817636013031,0.999954879283905,0.3106503486633301,0.09240872412919998,-0.5348869562149048,0.9999458193778992,0.27251362800598145,0.09160719066858292,-0.5559097528457642,0.9999493360519409,0.26029840111732483,0.09202083200216293,-0.5559024810791016,0.9999514818191528,0.2476113736629486,0.09291558712720871,-0.555819034576416,0.9999387264251709,0.3146563470363617,0.10236594825983047,-0.1839502900838852,0.9999299049377441,0.2191237062215805,0.10626021027565002,-0.2896653115749359,0.9999216794967651,0.3049744665622711,0.12427524477243423,-0.47926828265190125,0.9999703764915466,0.27612823247909546,0.1249762549996376,-0.5090636014938354,0.9999641180038452,0.3995971083641052,0.1918427050113678,0.05994824320077896,0.9999741911888123,0.1517765372991562,0.19239209592342377,-0.17070341110229492,0.9992254376411438,0.5363251566886902,0.2508021295070648,0.1499127447605133,0.9952479004859924,0.0470716692507267,0.2692871689796448,-0.542205274105072,0.9790997505187988,0.6879032254219055,0.22764278948307037,-0.19517521560192108,0.998380184173584,0.036511290818452835,0.22346749901771545,-1.2167048454284668,0.9768167734146118,0.7394626140594482,0.2310563623905182,-0.2488700896501541,0.9949164390563965,0.03914264589548111,0.2138010710477829,-1.342542052268982,0.9455660581588745,0.731638491153717,0.22127626836299896,-0.334634929895401,0.9957525134086609,0.05147392302751541,0.20753154158592224,-1.3445336818695068,0.9461356997489929,0.7133645415306091,0.21934138238430023,-0.2402987778186798,0.9948037266731262,0.05635252594947815,0.21033011376857758,-1.2358125448226929,0.9377548694610596,0.3593194782733917,0.39149734377861023,0.07366575300693512,0.9994913935661316,0.22170911729335785,0.3946583569049835,-0.07408832013607025,0.9989355802536011,0.37805524468421936,0.5513273477554321,-0.03155824914574623,0.992109477519989,0.2402021884918213,0.5539538860321045,-0.18527166545391083,0.9856127500534058,0.33292388916015625,0.6836261749267578,0.5853846073150635,0.9852641224861145,0.16490693390369415,0.6781235337257385,0.395302414894104,0.9699608683586121,0.31376710534095764,0.6916306614875793,0.6249901056289673,0.7962597608566284,0.15761929750442505,0.684779167175293,0.43939656019210815,0.6904626488685608,0.3311702609062195,0.7516764998435974,0.2878425717353821,0.972043514251709,0.17480207979679108,0.7530524730682373,0.11238118261098862,0.9628506302833557
2,0.29685693979263306,0.09827587008476257,-0.5382521748542786,0.9999839067459106,0.30187341570854187,0.08560958504676819,-0.4738755524158478,0.9999576807022095,0.3090432584285736,0.08576293289661407,-0.47397321462631226,0.9999569058418274,0.3160085380077362,0.08599212020635605,-0.47406959533691406,0.9999484419822693,0.2778622806072235,0.08581914752721786,-0.49143415689468384,0.9999513030052185,0.2662213444709778,0.08640829473733902,-0.49141812324523926,0.9999533891677856,0.2528500258922577,0.0874120220541954,-0.49130386114120483,0.9999412894248962,0.3186424970626831,0.09760259091854095,-0.1316729485988617,0.9999327063560486,0.22219064831733704,0.10239198803901672,-0.22081848978996277,0.9999244213104248,0.30879345536231995,0.11834216862916946,-0.41412103176116943,0.9999717473983765,0.27962034940719604,0.12000654637813568,-0.439203679561615,0.9999658465385437,0.4001898169517517,0.1890374720096588,0.12130212783813477,0.9999754428863525,0.16137823462486267,0.18375281989574432,-0.11127939075231552,0.9992725849151611,0.5360864996910095,0.2501875162124634,0.2146676480770111,0.9943857789039612,0.06252199411392212,0.26470285654067993,-0.454317569732666,0.9793400168418884,0.6900871992111206,0.24813231825828552,-0.15754272043704987,0.9982506036758423,0.05090980604290962,0.23412400484085083,-1.1591614484786987,0.9778844118118286,0.7427240014076233,0.2550344467163086,-0.22363460063934326,0.9947407245635986,0.053435880690813065,0.23226363956928253,-1.295274019241333,0.9484821557998657,0.738914966583252,0.245457723736763,-0.3198453187942505,0.9956199526786804,0.06537386029958725,0.22055786848068237,-1.3082903623580933,0.9490826725959778,0.720202624797821,0.24224251508712769,-0.2071659117937088,0.9946406483650208,0.0695108026266098,0.2206592708826065,-1.1825637817382812,0.9408219456672668,0.3603228032588959,0.38778558373451233,0.08466991037130356,0.9995197057723999,0.22481711208820343,0.3896281123161316,-0.08489138633012772,0.9989762902259827,0.38584819436073303,0.547112226486206,-0.03868525102734566,0.9916987419128418,0.24694134294986725,0.5495939254760742,-0.20026780664920807,0.9859474301338196,0.34731873869895935,0.6818699240684509,0.5292860865592957,0.9849336743354797,0.17196324467658997,0.6767117381095886,0.35232484340667725,0.9707391262054443,0.32882893085479736,0.6907883286476135,0.5648346543312073,0.7980859279632568,0.16234102845191956,0.6849615573883057,0.3927347958087921,0.6932045221328735,0.35469120740890503,0.7478087544441223,0.2429741472005844,0.971668541431427,0.1813913732767105,0.7485187649726868,0.06434997916221619,0.9636096954345703
3,0.3011244237422943,0.09338869899511337,-0.5447732210159302,0.9999839663505554,0.30758029222488403,0.08062713593244553,-0.4842400550842285,0.9999578595161438,0.3148849904537201,0.08077327907085419,-0.48437127470970154,0.9999568462371826,0.3225642144680023,0.0810151994228363,-0.48447293043136597,0.9999486207962036,0.2834300994873047,0.0807950422167778,-0.4991043210029602,0.999951183795929,0.2722090780735016,0.08131501078605652,-0.49909645318984985,0.9999533891677856,0.2592878043651581,0.08223971724510193,-0.49899429082870483,0.999941885471344,0.3261992633342743,0.09304643422365189,-0.14980505406856537,0.9999310970306396,0.22887460887432098,0.09714587777853012,-0.22467468678951263,0.9999234676361084,0.3125249445438385,0.11353749781847,-0.42228347063064575,0.999971866607666,0.2828155755996704,0.11506867408752441,-0.4429841935634613,0.9999663829803467,0.4060521125793457,0.18656930327415466,0.10139084607362747,0.9999761581420898,0.16707150638103485,0.18041899800300598,-0.09885064512491226,0.9993234276771545,0.5370753407478333,0.2503722012042999,0.19243420660495758,0.9933192133903503,0.07960387319326401,0.2655506730079651,-0.3802438974380493,0.9800296425819397,0.6949427723884583,0.26762011647224426,-0.2136637568473816,0.9979225993156433,0.07409428805112839,0.24952110648155212,-1.060936450958252,0.9792997241020203,0.7471036911010742,0.28077349066734314,-0.28566408157348633,0.9941290020942688,0.07707642763853073,0.2506040036678314,-1.1968886852264404,0.9519512057304382,0.7445563077926636,0.2721497416496277,-0.3676856458187103,0.9951464533805847,0.08664917945861816,0.23555265367031097,-1.220189094543457,0.9525852203369141,0.726791262626648,0.267304927110672,-0.2644655108451843,0.9940812587738037,0.09172292798757553,0.23483744263648987,-1.086927890777588,0.944521427154541,0.3640519380569458,0.3815540373325348,0.08148234337568283,0.9995290040969849,0.22869841754436493,0.3826100528240204,-0.08184260129928589,0.9989854693412781,0.3935112953186035,0.5396490693092346,-0.06976120173931122,0.991060197353363,0.2532985508441925,0.5416144728660583,-0.1997421383857727,0.9859129190444946,0.3598068058490753,0.6795614957809448,0.44434601068496704,0.984397828578949,0.1855519711971283,0.672292172908783,0.30865681171417236,0.9713371992111206,0.340368390083313,0.689932644367218,0.4744510352611542,0.8002632856369019,0.17988327145576477,0.6817604303359985,0.342437744140625,0.6952853202819824,0.3729039430618286,0.7463985681533813,0.14000342786312103,0.9710274338722229,0.19349536299705505,0.7453722357749939,-0.0021673105657100677,0.9641044735908508
4,0.31125977635383606,0.08928848803043365,-0.5642787218093872,0.9999845623970032,0.3160671591758728,0.07664752006530762,-0.5042327046394348,0.9999598264694214,0.3228296935558319,0.07673075050115585,-0.5043609142303467,0.9999587535858154,0.32997554540634155,0.07691488415002823,-0.5044687390327454,0.9999511241912842,0.29325976967811584,0.07718011736869812,-0.5201384425163269,0.999953031539917,0.2824302911758423,0.07780588418245316,-0.5201374888420105,0.9999550580978394,0.2701857388019562,0.07878556847572327,-0.5200409889221191,0.999944269657135,0.33092406392097473,0.08897260576486588,-0.16905593872070312,0.9999334812164307,0.24044547975063324,0.09303348511457443,-0.24912120401859283,0.9999263882637024,0.3230340778827667,0.10856572538614273,-0.44114476442337036,0.9999730587005615,0.2959304451942444,0.10992325097322464,-0.46350258588790894,0.9999681115150452,0.4123571515083313,0.18495658040046692,0.08104310184717178,0.9999769926071167,0.17583508789539337,0.17829623818397522,-0.12038540095090866,0.9993769526481628,0.5374577641487122,0.2543642818927765,0.14931392669677734,0.9922876954078674,0.09623651206493378,0.2631097733974457,-0.3688940703868866,0.9802606701850891,0.6923245191574097,0.2934916317462921,-0.2820678949356079,0.9975156784057617,0.10331054031848907,0.2738887071609497,-1.0029356479644775,0.98009192943573,0.7452374696731567,0.3082936406135559,-0.37736430764198303,0.9934044480323792,0.1066560372710228,0.28184598684310913,-1.1381467580795288,0.9543151259422302,0.7440802454948425,0.30175402760505676,-0.49011150002479553,0.9945720434188843,0.11622178554534912,0.2682422399520874,-1.1693508625030518,0.9550372958183289,0.7265863418579102,0.29703977704048157,-0.3445628881454468,0.9933976531028748,0.12107378989458084,0.26495248079299927,-1.0301456451416016,0.946871280670166,0.36608874797821045,0.3785284459590912,0.0789509192109108,0.9995397329330444,0.23044663667678833,0.3784106969833374,-0.07929511368274689,0.9990108013153076,0.4018469452857971,0.5381301641464233,-0.06398872286081314,0.9901968240737915,0.25820618867874146,0.5364887118339539,-0.19413790106773376,0.9860318303108215,0.37613987922668457,0.6802548766136169,0.35345369577407837,0.9840515851974487,0.20077696442604065,0.6725743412971497,0.19674833118915558,0.9726200699806213,0.35613101720809937,0.6925199031829834,0.3709525763988495,0.8037588596343994,0.19796445965766907,0.6866355538368225,0.21495981514453888,0.7015320658683777,0.3983994722366333,0.7474785447120667,0.021634571254253387,0.9706884622573853,0.21350395679473877,0.746250331401825,-0.15361499786376953,0.9653224349021912
5,0.32039353251457214,0.08991218358278275,-0.6370974779129028,0.9999850392341614,0.3240933120250702,0.07759643346071243,-0.5831140279769897,0.999961256980896,0.33098921179771423,0.07764927297830582,-0.5832800269126892,0.9999600648880005,0.33824169635772705,0.07776201516389847,-0.5834031701087952,0.999953031539917,0.3011617660522461,0.07801047712564468,-0.5975866913795471,0.9999544620513916,0.2899126410484314,0.07858117669820786,-0.597610592842102,0.9999562501907349,0.2776356637477875,0.07938887923955917,-0.5975712537765503,0.9999459981918335,0.3392637073993683,0.08902440220117569,-0.2521180808544159,0.9999347925186157,0.24834953248500824,0.0929039791226387,-0.32619422674179077,0.9999290108680725,0.33306729793548584,0.10918302088975906,-0.513221800327301,0.9999739527702332,0.3055853247642517,0.10992906987667084,-0.5339929461479187,0.9999695420265198,0.4247916638851166,0.18401069939136505,0.03737979382276535,0.9999768733978271,0.18392783403396606,0.17871925234794617,-0.2004879266023636,0.9994270205497742,0.5404431223869324,0.26056933403015137,0.13433369994163513,0.9916015267372131,0.11110884696245193,0.2630212604999542,-0.40877047181129456,0.9806503653526306,0.6904506683349609,0.3173198103904724,-0.2678976058959961,0.9969260096549988,0.11883128434419632,0.29778268933296204,-0.9933965802192688,0.9802295565605164,0.7399386167526245,0.3373791575431824,-0.35593128204345703,0.9921419620513916,0.12111304700374603,0.3102119266986847,-1.1200921535491943,0.95528644323349,0.7394924163818359,0.33503836393356323,-0.47385174036026,0.9935473799705505,0.13332438468933105,0.29679855704307556,-1.1593326330184937,0.9561372399330139,0.7234649062156677,0.3294982612133026,-0.3316093981266022,0.9922605156898499,0.13776320219039917,0.29306185245513916,-1.021744728088379,0.9476376175880432,0.3687717318534851,0.3773479759693146,0.08269849419593811,0.9995185136795044,0.2350638061761856,0.3771913945674896,-0.0827975943684578,0.9989979863166809,0.41083934903144836,0.537291944026947,-0.04211258888244629,0.9881449341773987,0.26608315110206604,0.5382611155509949,-0.19467593729496002,0.9858495593070984,0.3893454670906067,0.6804014444351196,0.3264525234699249,0.9823797345161438,0.21983201801776886,0.6752731800079346,0.13598106801509857,0.9729364514350891,0.365570604801178,0.6956246495246887,0.3379521071910858,0.8046668767929077,0.2170696258544922,0.6926166415214539,0.14856299757957458,0.7014394402503967,0.42390239238739014,0.7476938366889954,-0.012917379848659039,0.9684969782829285,0.2369047999382019,0.7467044591903687,-0.22926747798919678,0.9649876356124878
6,0.32685548067092896,0.09077863395214081,-0.7844808101654053,0.9999857544898987,0.32986360788345337,0.07810047268867493,-0.7322226166725159,0.9999631643295288,0.33668380975723267,0.07825417071580887,-0.7323203086853027,0.9999619722366333,0.3438585698604584,0.07848116010427475,-0.7323874235153198,0.9999553561210632,0.30620089173316956,0.07846780121326447,-0.7434315085411072,0.9999565482139587,0.29496487975120544,0.07907906919717789,-0.7434974908828735,0.9999582767486572,0.2825455367565155,0.07998034358024597,-0.7435111403465271,0.9999486804008484,0.3458006978034973,0.08937068283557892,-0.3932665288448334,0.9999372959136963,0.2539930045604706,0.09317068010568619,-0.45015689730644226,0.9999330639839172,0.3395962417125702,0.1099390909075737,-0.6557005643844604,0.9999756217002869,0.3118755519390106,0.1104380264878273,-0.6721238493919373,0.9999718070030212,0.4304061830043793,0.1843343824148178,-0.09270672500133514,0.9999778866767883,0.19057993590831757,0.17912891507148743,-0.29025301337242126,0.9994792342185974,0.5408070087432861,0.2715857923030853,0.03933275118470192,0.9911035299301147,0.11340092867612839,0.26346781849861145,-0.425385445356369,0.9815331697463989,0.6780298352241516,0.34142202138900757,-0.34920719265937805,0.9963011145591736,0.12611158192157745,0.3186891973018646,-1.011130452156067,0.9808667898178101,0.7161064147949219,0.3619047999382019,-0.43534427881240845,0.9908442497253418,0.13380835950374603,0.33629685640335083,-1.137269377708435,0.9570187926292419,0.7130625247955322,0.36181291937828064,-0.5531395673751831,0.9924386143684387,0.14917495846748352,0.32308825850486755,-1.184884786605835,0.9579218029975891,0.6996831297874451,0.3556371033191681,-0.4079810678958893,0.9909836053848267,0.15138444304466248,0.31678715348243713,-1.041872262954712,0.9493498206138611,0.37307170033454895,0.3793772757053375,0.08136944472789764,0.9995245337486267,0.2408674955368042,0.3796005845069885,-0.081495501101017,0.9990248680114746,0.4174647033214569,0.5387893319129944,-0.018111491575837135,0.9872242212295532,0.2713322937488556,0.540298581123352,-0.16031035780906677,0.9857764840126038,0.40578508377075195,0.6849187016487122,0.3762783706188202,0.9817669987678528,0.23657949268817902,0.6817934513092041,0.22554898262023926,0.9730059504508972,0.3818151354789734,0.7002609968185425,0.39174628257751465,0.8039476871490479,0.2352193146944046,0.6970435380935669,0.2450220137834549,0.699588418006897,0.4369645118713379,0.7512785792350769,0.022913167253136635,0.9678183197975159,0.25556930899620056,0.7501248121261597,-0.1362151801586151,0.9647635817527771
7,0.3329735994338989,0.09158217161893845,-0.8594564199447632,0.9999867081642151,0.33559298515319824,0.07887409627437592,-0.8095805048942566,0.9999656081199646,0.34246280789375305,0.07904466986656189,-0.8096105456352234,0.9999645352363586,0.3496564030647278,0.079286128282547,-0.8096452951431274,0.9999583959579468,0.3112373948097229,0.07924444228410721,-0.8217477202415466,0.9999592900276184,0.29996925592422485,0.07987985759973526,-0.8218390345573425,0.9999610185623169,0.2874132990837097,0.08081230521202087,-0.8218469619750977,0.9999520778656006,0.35247498750686646,0.08995876461267471,-0.47567787766456604,0.9999412894248962,0.2602292001247406,0.09383963793516159,-0.5358235239982605,0.9999377131462097,0.34633660316467285,0.11084926873445511,-0.7314390540122986,0.9999775886535645,0.31811079382896423,0.11141438037157059,-0.7491718530654907,0.9999741911888123,0.43730655312538147,0.18595246970653534,-0.17594343423843384,0.9999791979789734,0.19652435183525085,0.18000897765159607,-0.3694835901260376,0.9995272755622864,0.5404758453369141,0.2822362184524536,-0.015682442113757133,0.9911268949508667,0.11997128278017044,0.2723385989665985,-0.48189911246299744,0.982357919216156,0.6665664911270142,0.36357802152633667,-0.3401164710521698,0.9960283041000366,0.12715645134449005,0.3401853144168854,-0.9963015913963318,0.9813559055328369,0.7021368145942688,0.38890010118484497,-0.4150025248527527,0.9902124404907227,0.14254052937030792,0.35784345865249634,-1.1137815713882446,0.9584069848060608,0.6959287524223328,0.3886258900165558,-0.5276773571968079,0.9918886423110962,0.1578325778245926,0.3441446125507355,-1.1684435606002808,0.9593573212623596,0.6819279193878174,0.3808658719062805,-0.3947407901287079,0.9903237223625183,0.15778249502182007,0.33802124857902527,-1.0280200242996216,0.9506515264511108,0.377897173166275,0.3800756633281708,0.07215925306081772,0.9995359778404236,0.24601779878139496,0.38047894835472107,-0.07233484089374542,0.9990558624267578,0.4217704236507416,0.5399434566497803,-0.006232231855392456,0.986858069896698,0.2751508057117462,0.5421281456947327,-0.126023530960083,0.985587477684021,0.43018120527267456,0.6940641403198242,0.36700108647346497,0.9818283319473267,0.24877327680587769,0.6981279850006104,0.24856621026992798,0.9730292558670044,0.4115394055843353,0.7073950171470642,0.3802034854888916,0.8016397356987,0.24689899384975433,0.7093926072120667,0.26710522174835205,0.6958151459693909,0.4575599431991577,0.7611494064331055,-0.0003002016164828092,0.9680270552635193,0.28544357419013977,0.7615119218826294,-0.11676397174596786,0.9646238088607788
8,0.3425474762916565,0.09338399022817612,-0.8244280219078064,0.9999876618385315,0.34397009015083313,0.08051177114248276,-0.7735793590545654,0.9999680519104004,0.3508531451225281,0.08080627024173737,-0.7736139297485352,0.9999671578407288,0.35790205001831055,0.0810253918170929,-0.7736330628395081,0.9999614357948303,0.3199447989463806,0.0804196447134018,-0.7899101972579956,0.9999620318412781,0.3085160553455353,0.08081658184528351,-0.7900046706199646,0.9999637603759766,0.2964671552181244,0.08152057975530624,-0.7899821400642395,0.9999554753303528,0.3580406606197357,0.09030728787183762,-0.4477044939994812,0.9999454617500305,0.26811325550079346,0.09422389417886734,-0.5258740186691284,0.9999425411224365,0.35556960105895996,0.11145506054162979,-0.6998960971832275,0.9999794960021973,0.32703861594200134,0.11208461225032806,-0.7228025794029236,0.9999764561653137,0.44450414180755615,0.19287782907485962,-0.16288229823112488,0.9999806880950928,0.1995292454957962,0.18371030688285828,-0.38083308935165405,0.9995721578598022,0.5353793501853943,0.2962115705013275,-0.008872874081134796,0.9911043643951416,0.1271211802959442,0.2825092673301697,-0.4775305986404419,0.9834803938865662,0.637130618095398,0.38693535327911377,-0.3315841257572174,0.9957011938095093,0.1254761517047882,0.3602581024169922,-0.89126056432724,0.9820953011512756,0.6723933219909668,0.4148900806903839,-0.41005274653434753,0.989505410194397,0.1409813016653061,0.3827459514141083,-1.0006083250045776,0.9602164030075073,0.6660093069076538,0.4134765863418579,-0.5085595846176147,0.9912478923797607,0.15822704136371613,0.3707210421562195,-1.0610486268997192,0.9611698389053345,0.6532334685325623,0.40584179759025574,-0.3839489817619324,0.9895773530006409,0.15692812204360962,0.36349228024482727,-0.9243828654289246,0.9526344537734985,0.3804761469364166,0.38626307249069214,0.07243505120277405,0.9995505809783936,0.24711331725120544,0.38400372862815857,-0.0726097896695137,0.999094545841217,0.42553573846817017,0.5462618470191956,0.009885882958769798,0.9866904020309448,0.2788655459880829,0.5464632511138916,-0.13530269265174866,0.98587566614151,0.4455685317516327,0.7084996700286865,0.3552510738372803,0.982090175151825,0.25559401512145996,0.7071934938430786,0.21210649609565735,0.9735110998153687,0.4318500757217407,0.7195609211921692,0.3658289313316345,0.8015297651290894,0.2541884779930115,0.717713475227356,0.2280956506729126,0.6954480409622192,0.4752899706363678,0.7707191109657288,-0.00023229644284583628,0.9685279130935669,0.3174404799938202,0.7750148773193359,-0.14553141593933105,0.9650882482528687
9,0.3498067557811737,0.09990766644477844,-0.85236656665802,0.9999885559082031,0.3516406714916229,0.08704795688390732,-0.8024500012397766,0.9999703764915466,0.35863491892814636,0.08749046176671982,-0.8024807572364807,0.9999696016311646,0.36597245931625366,0.08799152821302414,-0.8025118708610535,0.9999642968177795,0.32758447527885437,0.086263008415699,-0.8206525444984436,0.9999645352363586,0.31604793667793274,0.08649250864982605,-0.8207606673240662,0.9999662041664124,0.30348214507102966,0.0870601162314415,-0.8207374215126038,0.9999583959579468,0.36635589599609375,0.09676875174045563,-0.47815337777137756,0.9999495148658752,0.27413812279701233,0.09915433079004288,-0.5642480254173279,0.9999467730522156,0.36127349734306335,0.1168905645608902,-0.7276917695999146,0.9999812841415405,0.3323773145675659,0.11753762513399124,-0.7529433965682983,0.9999785423278809,0.4483250379562378,0.20114794373512268,-0.19079995155334473,0.9999820590019226,0.20284558832645416,0.19392968714237213,-0.410268634557724,0.9996113777160645,0.519285261631012,0.3088589608669281,-0.026557227596640587,0.9913108944892883,0.13216619193553925,0.30001136660575867,-0.46204304695129395,0.9843602776527405,0.6071783304214478,0.40534842014312744,-0.3256957232952118,0.9956079721450806,0.12842030823230743,0.3788225054740906,-0.8121687769889832,0.9824700951576233,0.6351969838142395,0.4338095486164093,-0.400558739900589,0.9892563819885254,0.1434074193239212,0.40036848187446594,-0.9139539003372192,0.9613227248191833,0.6279783248901367,0.43506351113319397,-0.5038174390792847,0.9910067319869995,0.16080422699451447,0.3886485695838928,-0.979214608669281,0.9623203873634338,0.615533173084259,0.4250873029232025,-0.3772205412387848,0.9893049001693726,0.15959927439689636,0.38007208704948425,-0.8457653522491455,0.9538912773132324,0.38567832112312317,0.39700257778167725,0.07654120028018951,0.9995651245117188,0.24730253219604492,0.39610809087753296,-0.07674757391214371,0.9991304278373718,0.4272739291191101,0.562360405921936,0.002115438459441066,0.9866406321525574,0.28449746966362,0.5607813000679016,-0.14221081137657166,0.9863660931587219,0.4569031000137329,0.7211052775382996,0.37933847308158875,0.9824445247650146,0.2704816162586212,0.722353994846344,0.21061396598815918,0.9745582938194275,0.44580522179603577,0.7370718717575073,0.39453306794166565,0.8052992820739746,0.26654407382011414,0.7430169582366943,0.22801358997821808,0.6996808648109436,0.4918043315410614,0.7875301241874695,0.03587492182850838,0.9690990447998047,0.3373351991176605,0.7959088683128357,-0.14699529111385345,0.9659969210624695
